CreditScore,FirstPaymentDate,MaturityDate,MSA,MIP,Units,Occupancy,OCLTV,DTI,OrigUPB,LTV,OrigInterestRate,Channel,PropertyState,PropertyType,PostalCode,LoanPurpose,OrigLoanTerm,ServicerName,MonthsDelinquent,MonthsInRepayment,EverDelinquent,FirstTimeHomebuyer_N,FirstTimeHomebuyer_Y,PPM_N,PPM_X,PPM_Y,ProductType_FRM  ,NumBorrowers_1,NumBorrowers_2
577.0,199905,202904,19804,0.0,1,1,80,29.553571428571427,56000,80.0,8.25,3,23,5,48200,0,360,4,0.0,13.0,0.0,True,False,True,False,False,True,False,True
577.0,199905,202904,19804,25.0,1,1,90,33.0,105000,90.0,7.375,3,23,5,48200,1,360,4,0.0,48.0,0.0,True,False,True,False,False,True,False,True
577.0,199905,202904,36740,25.0,1,2,90,28.0,110000,90.0,8.875,3,9,4,34700,2,360,14,1.0,47.0,1.0,True,False,True,False,False,True,False,True
577.0,199905,202904,38900,0.0,1,1,75,41.0,137000,75.0,6.875,2,38,5,97000,0,360,12,0.0,145.0,0.0,True,False,True,False,False,True,True,False
577.0,199905,202904,39340,0.0,1,1,75,33.0,116000,75.0,6.875,3,46,5,84600,1,360,13,1.0,38.0,1.0,True,False,True,False,False,True,True,False
577.0,199905,202904,39380,0.0,1,1,75,15.0,108000,75.0,6.75,2,5,5,81000,1,360,1,0.0,32.0,0.0,True,False,True,False,False,True,False,True
577.0,199905,202904,41940,0.0,1,1,65,22.0,100000,65.0,7.25,2,4,0,94000,1,360,17,0.0,45.0,0.0,True,False,True,False,False,True,True,False
577.0,199905,202904,41940,0.0,1,1,75,26.0,164000,75.0,6.875,2,4,5,95000,0,360,1,11.0,18.0,1.0,True,False,True,False,False,True,False,True
577.0,199905,202904,10900,0.0,1,1,51,29.553571428571427,93000,51.0,6.75,3,28,0,27200,1,360,14,17.0,49.0,1.0,True,False,True,False,False,True,False,True
577.0,199905,202904,10900,0.0,1,1,77,26.0,128000,77.0,6.25,3,39,5,18000,2,360,14,0.0,22.0,0.0,False,True,True,False,False,True,False,True
577.0,199905,202904,26420,30.0,1,1,90,39.0,99000,90.0,8.25,2,45,5,77300,2,360,10,0.0,13.0,0.0,False,True,True,False,False,True,True,False
577.0,199905,202904,44700,0.0,1,1,70,42.0,240000,70.0,7.125,2,4,5,95300,2,360,10,0.0,33.0,0.0,False,True,True,False,False,True,False,True
577.0,199905,202904,28140,30.0,1,1,92,37.0,104000,92.0,7.125,3,34,5,89800,2,360,14,0.0,52.0,0.0,False,True,True,False,False,True,False,True
577.0,200003,203002,28140,25.0,1,1,85,36.0,167000,85.0,6.875,2,49,5,98600,2,360,14,0.0,182.0,0.0,True,False,True,False,False,True,False,True
578.0,199902,202901,28140,0.0,1,1,78,19.0,105000,78.0,7.5,2,25,5,64000,1,360,10,0.0,31.0,0.0,True,False,True,False,False,True,True,False
578.0,199902,202901,19380,0.0,1,1,76,29.553571428571427,164000,76.0,6.875,3,36,5,45300,1,360,14,50.0,136.0,1.0,True,False,True,False,False,True,False,True
578.0,199903,202902,14260,25.0,1,1,90,18.0,93000,90.0,6.875,3,14,4,83600,1,360,17,6.0,74.0,1.0,True,False,True,False,False,True,False,True
578.0,199903,202902,15764,0.0,1,1,67,32.0,114000,67.0,6.75,2,20,5,2100,1,360,14,0.0,30.0,0.0,True,False,True,False,False,True,False,True
578.0,199903,202902,15804,0.0,1,0,80,22.0,102000,80.0,7.625,2,32,5,8500,1,360,10,0.0,36.0,0.0,True,False,True,False,False,True,True,False
578.0,199903,202902,16974,12.0,1,1,80,31.0,105000,80.0,6.875,3,15,5,60100,0,360,10,0.0,68.0,0.0,True,False,True,False,False,True,True,False
578.0,199903,202902,16974,30.0,1,1,95,37.0,104000,95.0,6.75,2,15,5,60400,2,360,0,2.0,44.0,1.0,True,False,True,False,False,True,False,True
578.0,199903,202902,21780,25.0,1,1,89,30.0,75000,89.0,8.875,2,16,5,47700,1,360,14,14.0,50.0,1.0,True,False,False,True,False,True,False,True
578.0,199903,202902,32820,0.0,1,1,75,32.0,70000,75.0,6.875,2,26,5,38600,1,360,14,15.0,212.0,1.0,True,False,True,False,False,True,False,True
578.0,199903,202902,36084,0.0,1,1,80,36.0,175000,80.0,6.75,3,4,5,94500,2,360,4,15.0,57.0,1.0,True,False,True,False,False,True,False,True
578.0,199903,202902,40900,0.0,1,1,78,21.0,125000,78.0,7.125,2,4,5,95600,1,360,7,0.0,73.0,0.0,True,False,True,False,False,True,False,True
578.0,199903,202902,41700,0.0,1,1,80,24.0,148000,80.0,6.625,3,45,4,78200,2,360,12,71.0,211.0,1.0,True,False,True,False,False,True,False,True
578.0,199903,202902,41740,30.0,1,1,95,25.0,138000,95.0,6.5,3,4,5,92000,2,360,5,0.0,36.0,0.0,True,False,True,False,False,True,True,False
578.0,199903,202902,47644,0.0,1,1,26,38.0,50000,26.0,6.875,2,23,5,48300,0,360,6,1.0,212.0,1.0,True,False,True,False,False,True,True,False
578.0,199903,202902,47644,25.0,1,1,90,37.0,156000,90.0,7.125,2,23,5,48800,2,360,14,78.0,210.0,1.0,True,False,True,False,False,True,False,True
578.0,199903,202902,12060,25.0,1,1,90,30.0,71000,90.0,7.75,2,10,5,30100,1,360,14,12.0,210.0,1.0,True,False,True,False,False,True,False,True
578.0,199903,202902,12060,25.0,1,1,90,4.0,49000,90.0,6.75,2,10,4,30200,2,360,12,23.0,208.0,1.0,True,False,True,False,False,True,True,False
578.0,199903,202902,12060,0.0,1,1,80,29.553571428571427,69000,80.0,6.5,3,10,5,30500,1,360,9,0.0,7.0,0.0,True,False,True,False,False,True,False,True
578.0,199903,202902,12420,25.0,1,1,90,29.553571428571427,179000,90.0,6.75,3,45,5,78700,2,360,9,0.0,28.0,0.0,True,False,True,False,False,True,False,True
578.0,199903,202902,17140,25.0,1,1,87,39.0,68000,87.0,7.125,2,36,5,45000,1,360,19,0.0,39.0,0.0,True,False,True,False,False,True,False,True
578.0,199903,202902,19740,0.0,1,1,75,45.0,195000,75.0,7.25,3,5,5,80200,0,360,1,1.0,48.0,1.0,True,False,True,False,False,True,False,True
578.0,199903,202902,26180,0.0,1,1,75,7.0,97000,75.0,7.0,2,12,0,96800,1,360,17,0.0,51.0,0.0,True,False,True,False,False,True,False,True
578.0,199903,202902,39300,0.0,1,1,77,29.553571428571427,88000,77.0,7.0,3,41,5,2800,1,360,9,0.0,11.0,0.0,True,False,True,False,False,True,False,True
578.0,199903,202902,21340,0.0,1,1,54,32.0,33000,54.0,6.25,2,45,5,79900,2,360,2,1.0,48.0,1.0,False,True,True,False,False,True,False,True
578.0,199904,202903,12060,30.0,1,1,95,32.0,220000,95.0,6.875,2,10,5,30100,2,360,19,0.0,18.0,0.0,True,False,True,False,False,True,False,True
578.0,199904,202903,14484,0.0,1,0,68,26.0,83000,68.0,6.75,3,20,0,2100,1,360,5,2.0,43.0,1.0,True,False,True,False,False,True,False,True
578.0,199904,202903,19124,25.0,1,1,88,39.0,118000,88.0,6.875,2,45,5,75000,1,360,14,0.0,100.0,0.0,True,False,True,False,False,True,True,False
578.0,199904,202903,25420,0.0,1,1,80,43.0,152000,80.0,6.25,2,39,5,17000,1,360,14,0.0,196.0,0.0,True,False,True,False,False,True,True,False
578.0,199904,202903,29820,0.0,1,1,62,11.0,74000,62.0,7.25,2,34,5,89000,0,360,14,0.0,139.0,0.0,True,False,True,False,False,True,True,False
578.0,199904,202903,37764,0.0,1,1,80,43.0,195000,80.0,6.875,3,20,5,1900,1,360,5,1.0,28.0,1.0,True,False,True,False,False,True,False,True
578.0,199904,202903,38060,0.0,1,1,71,31.0,240000,71.0,6.875,3,3,4,85200,1,360,7,0.0,97.0,0.0,True,False,True,False,False,True,False,True
578.0,199904,202903,39740,30.0,1,1,89,53.0,130000,89.0,6.75,3,39,5,19500,2,360,10,1.0,66.0,1.0,True,False,True,False,False,True,False,True
578.0,199904,202903,45300,0.0,1,1,73,19.0,58000,73.0,7.5,2,9,5,33600,1,360,14,8.0,16.0,1.0,True,False,True,False,False,True,True,False
578.0,199904,202903,46140,25.0,1,1,90,43.0,112000,90.0,7.0,3,37,5,74000,1,360,14,15.0,210.0,1.0,True,False,True,False,False,True,False,True
578.0,199904,202903,47644,0.0,1,1,71,25.0,115000,71.0,7.125,2,23,5,48300,1,360,14,0.0,4.0,0.0,True,False,True,False,False,True,False,True
578.0,199904,202903,47644,0.0,1,1,79,44.0,111000,79.0,7.0,2,23,5,48300,1,360,10,2.0,34.0,1.0,True,False,True,False,False,True,True,False
578.0,199904,202903,49660,0.0,1,1,75,26.0,128000,75.0,7.0,2,36,5,44500,1,360,14,2.0,140.0,1.0,True,False,True,False,False,True,False,True
578.0,199904,202903,17140,0.0,1,1,45,17.0,70000,45.0,7.375,2,22,5,4900,0,360,14,0.0,24.0,0.0,True,False,True,False,False,True,False,True
578.0,199904,202903,17140,12.0,1,1,85,46.0,227000,85.0,7.375,3,4,5,95900,1,360,4,0.0,27.0,0.0,True,False,True,False,False,True,True,False
578.0,199904,202903,17140,0.0,1,1,80,29.553571428571427,176000,80.0,6.75,3,36,5,45200,2,360,13,0.0,25.0,0.0,True,False,True,False,False,True,False,True
578.0,199904,202903,19740,25.0,1,1,90,39.0,122000,90.0,6.875,2,5,4,80000,1,360,19,3.0,22.0,1.0,True,False,True,False,False,True,True,False
578.0,199904,202903,19740,25.0,1,1,90,43.0,145000,90.0,8.5,3,5,5,80100,1,360,14,0.0,7.0,0.0,True,False,True,False,False,True,True,False
578.0,199904,202903,35840,0.0,1,1,79,44.0,208000,79.0,6.875,2,9,4,34200,1,360,1,2.0,14.0,1.0,True,False,True,False,False,True,True,False
578.0,199904,202903,36084,12.0,1,1,85,34.0,148000,85.0,7.0,3,4,5,94500,1,360,17,0.0,50.0,0.0,True,False,True,False,False,True,False,True
578.0,199904,202903,37964,0.0,1,1,73,43.0,169000,73.0,6.875,2,39,5,19400,1,360,14,46.0,211.0,1.0,True,False,True,False,False,True,False,True
578.0,199904,202903,38540,0.0,1,1,73,29.553571428571427,159000,73.0,6.625,3,14,5,83200,0,360,9,2.0,32.0,1.0,True,False,True,False,False,True,False,True
578.0,199904,202903,38900,25.0,1,1,90,37.0,111000,90.0,6.5,3,49,5,98600,1,360,1,8.0,45.0,1.0,True,False,True,False,False,True,True,False
578.0,199904,202903,47644,0.0,1,1,70,46.0,229000,70.0,7.125,3,23,5,48000,1,360,6,59.0,80.0,1.0,True,False,True,False,False,True,False,True
578.0,199904,202903,47894,12.0,1,1,83,29.553571428571427,104000,83.0,7.125,3,47,0,22300,1,360,14,0.0,28.0,0.0,True,False,True,False,False,True,True,False
578.0,199904,202903,19124,0.0,1,1,73,29.553571428571427,92000,73.0,7.0,3,28,5,28400,1,360,14,0.0,37.0,0.0,True,False,True,False,False,True,True,False
578.0,199904,202903,19124,25.0,1,1,90,30.0,102000,90.0,6.75,2,45,5,75000,2,360,9,33.0,63.0,1.0,False,True,True,False,False,True,True,False
578.0,199904,202903,29820,30.0,1,1,97,38.0,123000,97.0,6.875,2,34,4,89100,2,360,2,8.0,13.0,1.0,False,True,True,False,False,True,True,False
578.0,199904,202903,35644,25.0,1,1,90,35.0,180000,90.0,7.625,3,35,5,11200,2,360,19,8.0,46.0,1.0,False,True,True,False,False,True,True,False
578.0,199904,202903,14260,25.0,1,1,88,37.0,67000,88.0,7.0,2,16,5,47200,2,360,14,0.0,45.0,0.0,False,True,True,False,False,True,True,False
578.0,199905,202904,14260,0.0,1,1,78,29.553571428571427,90000,78.0,7.0,2,14,5,83700,1,360,7,2.0,52.0,1.0,True,False,True,False,False,True,True,False
578.0,199905,202904,16974,30.0,1,1,95,9.0,84000,95.0,7.375,3,15,0,60600,2,360,17,2.0,42.0,1.0,True,False,True,False,False,True,False,True
578.0,199905,202904,22220,30.0,1,1,95,30.0,146000,95.0,6.875,2,2,5,72700,2,360,18,0.0,98.0,0.0,True,False,True,False,False,True,False,True
578.0,199905,202904,26420,0.0,1,1,80,34.0,217000,80.0,6.875,3,45,5,77400,2,360,2,2.0,176.0,1.0,True,False,True,False,False,True,True,False
578.0,199905,202904,33340,0.0,1,1,80,25.0,114000,80.0,7.0,2,50,5,53100,2,360,14,0.0,60.0,0.0,True,False,True,False,False,True,False,True
578.0,199905,202904,34940,0.0,1,1,66,29.553571428571427,85000,66.0,7.0,2,9,5,34100,0,360,19,3.0,17.0,1.0,True,False,True,False,False,True,False,True
578.0,199905,202904,36084,0.0,1,1,72,39.0,125000,72.0,7.0,3,4,5,94800,2,360,0,0.0,37.0,0.0,True,False,True,False,False,True,False,True
578.0,199905,202904,38060,30.0,1,1,95,33.0,217000,95.0,7.25,2,3,4,85200,2,360,19,0.0,45.0,0.0,True,False,True,False,False,True,False,True
578.0,199905,202904,41500,25.0,1,1,89,46.0,126000,89.0,6.75,2,4,5,93900,1,360,17,8.0,85.0,1.0,True,False,True,False,False,True,False,True
578.0,199905,202904,41740,20.0,1,1,85,40.0,240000,85.0,7.75,3,4,5,92100,2,360,14,8.0,67.0,1.0,True,False,True,False,False,True,False,True
578.0,199905,202904,47644,0.0,1,1,75,32.0,153000,75.0,7.375,2,23,5,48300,2,360,10,0.0,33.0,0.0,True,False,True,False,False,True,False,True
578.0,199905,202904,48140,30.0,1,1,95,33.0,91000,95.0,7.25,2,50,5,54400,2,360,14,0.0,23.0,0.0,True,False,False,True,False,True,False,True
578.0,199905,202904,49620,0.0,1,1,75,31.0,70000,75.0,6.5,3,39,5,17300,0,360,14,43.0,210.0,1.0,True,False,False,True,False,True,False,True
578.0,199905,202904,49660,0.0,1,1,80,18.0,20000,80.0,7.0,2,36,5,44400,2,360,14,16.0,159.0,1.0,True,False,True,False,False,True,True,False
578.0,199905,202904,23104,0.0,1,1,79,44.0,73000,79.0,9.625,3,32,5,8000,2,360,14,0.0,12.0,0.0,True,False,False,True,False,True,False,True
578.0,199905,202904,23104,0.0,1,1,80,33.0,66000,80.0,7.5,2,45,5,79700,1,360,14,3.0,67.0,1.0,True,False,True,False,False,True,True,False
578.0,199905,202904,23104,0.0,1,1,80,13.0,91000,80.0,6.875,2,45,5,76100,0,360,17,0.0,46.0,0.0,True,False,True,False,False,True,False,True
578.0,199905,202904,29404,25.0,1,1,88,36.0,193000,88.0,6.875,3,15,4,60000,1,360,19,15.0,36.0,1.0,True,False,True,False,False,True,False,True
578.0,199905,202904,29820,0.0,1,1,80,29.553571428571427,116000,80.0,7.125,3,34,5,89000,2,360,9,18.0,35.0,1.0,True,False,True,False,False,True,False,True
578.0,199905,202904,35644,0.0,1,1,75,29.553571428571427,159000,75.0,7.25,2,35,0,11200,2,360,0,3.0,74.0,1.0,True,False,True,False,False,True,False,True
578.0,199905,202904,40900,0.0,1,1,75,12.0,195000,75.0,6.875,2,4,5,95600,1,360,6,47.0,77.0,1.0,True,False,True,False,False,True,False,True
578.0,199905,202904,46060,0.0,1,1,75,44.0,67000,75.0,7.0,3,3,5,85700,0,360,2,6.0,53.0,1.0,True,False,True,False,False,True,False,True
578.0,199905,202904,47644,0.0,1,1,70,24.0,52000,70.0,9.5,3,23,5,48000,1,360,14,0.0,9.0,0.0,True,False,True,False,False,True,True,False
578.0,199905,202904,35084,0.0,1,1,74,41.0,225000,74.0,7.125,2,32,5,7000,2,360,11,0.0,43.0,0.0,False,True,True,False,False,True,True,False
578.0,199905,202904,35644,25.0,1,1,88,37.0,140000,88.0,6.875,2,35,5,11400,2,360,2,1.0,146.0,1.0,False,True,True,False,False,True,False,True
578.0,199905,202904,42044,25.0,1,1,90,26.0,125000,90.0,7.0,3,39,4,18400,2,360,17,35.0,67.0,1.0,False,True,True,False,False,True,False,True
578.0,199906,202905,42044,25.0,1,1,90,18.0,198000,90.0,7.125,2,4,5,92600,1,360,14,0.0,21.0,0.0,True,False,True,False,False,True,True,False
579.0,199903,202902,15804,30.0,1,1,95,38.0,235000,95.0,7.0,2,32,5,8000,2,360,19,0.0,24.0,0.0,True,False,True,False,False,True,False,True
579.0,199903,202902,16974,0.0,1,1,75,42.0,132000,75.0,6.875,2,15,5,60400,2,360,10,0.0,36.0,0.0,True,False,True,False,False,True,True,False
579.0,199903,202902,24340,0.0,1,1,42,29.0,113000,42.0,6.875,2,23,5,49500,1,360,14,7.0,164.0,1.0,True,False,True,False,False,True,False,True
579.0,199903,202902,24860,0.0,1,1,48,54.0,83000,48.0,6.75,3,42,5,29600,2,360,15,0.0,10.0,0.0,True,False,True,False,False,True,False,True
579.0,199903,202902,26180,0.0,1,1,50,25.0,115000,50.0,6.5,2,12,5,96700,0,360,14,0.0,207.0,0.0,True,False,True,False,False,True,False,True
579.0,199903,202902,29404,12.0,1,1,84,23.0,121000,84.0,7.0,2,15,5,60000,2,360,19,0.0,47.0,0.0,True,False,True,False,False,True,False,True
579.0,199903,202902,29820,30.0,1,1,95,37.0,135000,95.0,6.875,3,34,5,89100,2,360,1,1.0,35.0,1.0,True,False,True,False,False,True,False,True
579.0,199903,202902,31084,30.0,1,1,95,47.0,178000,95.0,6.75,3,4,5,91700,1,360,10,0.0,48.0,0.0,True,False,True,False,False,True,False,True
579.0,199903,202902,36420,30.0,1,1,93,23.0,122000,93.0,7.0,3,37,5,73000,2,360,2,8.0,55.0,1.0,True,False,True,False,False,True,True,False
579.0,199903,202902,40140,25.0,1,1,90,42.0,171000,90.0,7.0,2,4,5,91700,1,360,14,0.0,28.0,0.0,True,False,True,False,False,True,False,True
579.0,199903,202902,42044,25.0,1,1,87,22.0,172000,87.0,6.875,3,4,5,90600,1,360,9,15.0,47.0,1.0,True,False,True,False,False,True,False,True
579.0,199903,202902,42540,0.0,1,1,75,28.0,75000,75.0,6.5,3,39,5,18400,0,360,7,15.0,78.0,1.0,True,False,True,False,False,True,False,True
579.0,199903,202902,49700,30.0,1,1,95,18.0,107000,95.0,6.875,2,4,5,95600,2,360,17,7.0,67.0,1.0,True,False,True,False,False,True,False,True
579.0,199903,202902,12060,30.0,1,1,95,29.553571428571427,42000,95.0,7.125,3,10,5,30100,2,360,9,7.0,11.0,1.0,True,False,True,False,False,True,True,False
579.0,199903,202902,16974,0.0,1,1,77,32.0,179000,77.0,6.875,2,15,5,60000,1,360,14,0.0,21.0,0.0,True,False,True,False,False,True,False,True
579.0,199903,202902,20260,0.0,1,1,80,50.0,148000,80.0,6.875,3,24,5,55800,1,360,1,1.0,39.0,1.0,True,False,True,False,False,True,False,True
579.0,199903,202902,33460,0.0,1,1,69,26.0,101000,69.0,8.0,3,24,5,55000,1,360,14,0.0,12.0,0.0,True,False,True,False,False,True,True,False
579.0,199903,202902,36540,25.0,1,1,90,29.553571428571427,94000,90.0,6.875,3,30,5,68000,1,360,14,9.0,193.0,1.0,True,False,True,False,False,True,True,False
579.0,199903,202902,16974,0.0,1,1,40,29.553571428571427,46000,40.0,7.0,2,19,5,71200,1,360,14,0.0,6.0,0.0,True,False,True,False,False,True,True,False
579.0,199903,202902,16974,25.0,2,1,90,8.0,180000,90.0,6.875,2,20,5,2100,2,360,17,0.0,39.0,0.0,False,True,True,False,False,True,False,True
579.0,199904,202903,16974,25.0,1,1,90,35.0,140000,90.0,6.875,3,15,5,60500,1,360,0,0.0,18.0,0.0,True,False,True,False,False,True,False,True
579.0,199904,202903,18140,25.0,1,1,90,40.0,140000,90.0,6.75,3,36,5,43200,1,360,17,0.0,42.0,0.0,True,False,True,False,False,True,True,False
579.0,199904,202903,20764,0.0,1,1,72,19.0,116000,72.0,7.25,2,32,5,8800,1,360,10,11.0,46.0,1.0,True,False,True,False,False,True,True,False
579.0,199904,202903,26420,0.0,1,1,80,33.0,150000,80.0,6.625,2,45,5,77400,2,360,18,18.0,160.0,1.0,True,False,True,False,False,True,True,False
579.0,199904,202903,26420,25.0,1,1,90,32.0,108000,90.0,6.875,3,45,4,77500,2,360,10,15.0,78.0,1.0,True,False,True,False,False,True,False,True
579.0,199904,202903,33340,30.0,1,1,95,36.0,160000,95.0,6.375,2,50,5,53000,2,360,2,0.0,28.0,0.0,True,False,True,False,False,True,False,True
579.0,199904,202903,35644,0.0,1,1,47,30.0,174000,47.0,7.0,2,35,5,10700,1,360,14,0.0,52.0,0.0,True,False,True,False,False,True,False,True
579.0,199904,202903,36740,25.0,1,1,90,38.0,114000,90.0,7.625,3,9,4,32800,1,360,5,2.0,47.0,1.0,True,False,True,False,False,True,False,True
579.0,199904,202903,39140,25.0,1,2,90,28.0,43000,90.0,6.875,3,3,5,86300,2,360,5,0.0,34.0,0.0,True,False,True,False,False,True,False,True
579.0,199904,202903,41180,12.0,1,1,83,56.0,74000,83.0,7.875,2,25,5,63100,1,360,7,2.0,56.0,1.0,True,False,True,False,False,True,True,False
579.0,199904,202903,47894,25.0,1,1,90,26.0,77000,90.0,7.0,2,7,5,20000,2,360,13,1.0,62.0,1.0,True,False,True,False,False,True,True,False
579.0,199904,202903,48424,0.0,1,0,69,11.0,60000,69.0,7.25,3,9,5,33400,1,360,14,1.0,27.0,1.0,True,False,True,False,False,True,False,True
579.0,199904,202903,16740,0.0,4,1,53,29.0,176000,53.0,6.625,3,4,5,90000,1,360,10,0.0,54.0,0.0,True,False,True,False,False,True,False,True
579.0,199904,202903,16740,12.0,1,1,82,40.0,90000,82.0,6.875,2,28,5,28200,1,360,19,0.0,25.0,0.0,True,False,True,False,False,True,True,False
579.0,199904,202903,22744,0.0,1,2,74,30.0,66000,74.0,6.875,2,9,5,33300,1,360,14,0.0,87.0,0.0,True,False,True,False,False,True,False,True
579.0,199904,202903,38300,25.0,1,1,90,21.0,140000,90.0,6.875,2,39,5,15300,1,360,2,0.0,50.0,0.0,True,False,True,False,False,True,False,True
579.0,199904,202903,39140,0.0,1,1,75,24.0,90000,75.0,7.0,3,3,5,86300,0,360,6,11.0,111.0,1.0,True,False,True,False,False,True,False,True
579.0,199904,202903,42044,0.0,1,1,75,36.0,171000,75.0,7.125,2,4,5,92600,1,360,18,2.0,120.0,1.0,True,False,True,False,False,True,False,True
579.0,199904,202903,42044,0.0,1,1,79,35.0,179000,79.0,7.125,3,4,5,92800,1,360,2,0.0,50.0,0.0,True,False,True,False,False,True,True,False
579.0,199904,202903,47260,0.0,1,1,79,29.553571428571427,93000,79.0,6.5,3,47,5,23500,1,360,13,0.0,49.0,0.0,True,False,True,False,False,True,True,False
579.0,199904,202903,47894,25.0,1,2,88,46.0,105000,88.0,8.625,3,21,4,20700,1,360,14,0.0,50.0,0.0,True,False,True,False,False,True,False,True
579.0,199904,202903,31084,0.0,1,1,30,32.0,42000,30.0,6.625,2,28,5,28400,0,360,2,0.0,56.0,0.0,True,False,True,False,False,True,False,True
579.0,199904,202903,31084,30.0,1,1,97,45.0,106000,97.0,6.625,2,4,5,91300,2,360,2,0.0,58.0,0.0,False,True,True,False,False,True,False,True
579.0,199904,202903,38900,30.0,1,1,95,24.0,67000,95.0,7.0,2,49,0,98600,2,360,18,0.0,64.0,0.0,False,True,True,False,False,True,True,False
579.0,199904,202903,43780,16.0,1,1,95,43.0,65000,95.0,6.875,2,16,5,46600,1,360,0,0.0,46.0,0.0,False,True,True,False,False,True,False,True
579.0,199904,202903,47940,0.0,1,1,95,45.0,58000,95.0,6.875,3,13,5,50700,2,360,14,1.0,175.0,1.0,False,True,True,False,False,True,True,False
579.0,199905,202904,12580,25.0,1,1,88,40.0,170000,88.0,7.0,2,21,5,21000,1,360,10,33.0,63.0,1.0,True,False,True,False,False,True,True,False
579.0,199905,202904,17660,25.0,1,1,90,28.0,104000,90.0,6.625,3,14,5,83800,1,360,3,7.0,91.0,1.0,True,False,True,False,False,True,True,False
579.0,199905,202904,19804,0.0,1,1,64,14.0,74000,64.0,6.875,2,23,5,48100,1,360,6,1.0,149.0,1.0,True,False,True,False,False,True,False,True
579.0,199905,202904,20500,0.0,1,1,80,26.0,108000,80.0,6.875,2,28,5,27300,2,360,2,23.0,100.0,1.0,True,False,True,False,False,True,True,False
579.0,199905,202904,22660,0.0,1,1,40,31.0,85000,40.0,6.875,3,5,5,80500,0,360,4,0.0,45.0,0.0,True,False,True,False,False,True,False,True
579.0,199905,202904,27260,30.0,1,1,95,31.0,143000,95.0,7.125,3,9,4,32200,2,360,15,8.0,20.0,1.0,True,False,True,False,False,True,True,False
579.0,199905,202904,29540,30.0,1,1,95,41.0,138000,95.0,7.0,2,39,5,17500,2,360,19,1.0,55.0,1.0,True,False,True,False,False,True,False,True
579.0,199905,202904,35004,0.0,1,1,68,49.0,88000,68.0,7.125,2,35,5,11700,1,360,2,0.0,22.0,0.0,True,False,True,False,False,True,False,True
579.0,199905,202904,35084,12.0,1,1,85,33.0,134000,85.0,7.0,3,32,5,7000,1,360,0,0.0,28.0,0.0,True,False,True,False,False,True,False,True
579.0,199905,202904,35660,0.0,1,1,80,21.0,129000,80.0,7.375,3,23,5,49100,1,360,0,6.0,37.0,1.0,True,False,True,False,False,True,False,True
579.0,199905,202904,38060,0.0,1,1,80,31.0,102000,80.0,7.375,3,3,5,85000,2,360,14,15.0,105.0,1.0,True,False,True,False,False,True,True,False
579.0,199905,202904,41180,0.0,1,1,75,37.0,88000,75.0,7.375,2,25,5,63100,0,360,14,0.0,27.0,0.0,True,False,True,False,False,True,False,True
579.0,199905,202904,43100,25.0,1,1,90,32.0,122000,90.0,7.25,2,50,5,53000,2,360,19,7.0,49.0,1.0,True,False,True,False,False,True,False,True
579.0,199905,202904,44180,25.0,1,1,86,31.0,121000,86.0,7.125,2,25,5,65800,1,360,14,0.0,181.0,0.0,True,False,True,False,False,True,False,True
579.0,199905,202904,47894,0.0,1,1,73,38.0,145000,73.0,7.5,2,47,5,20100,1,360,14,11.0,31.0,1.0,True,False,True,False,False,True,False,True
579.0,199905,202904,47894,25.0,2,0,90,43.0,63000,90.0,8.125,3,7,5,20000,2,360,14,0.0,24.0,0.0,True,False,True,False,False,True,False,True
579.0,199905,202904,12260,0.0,1,1,80,55.0,71000,80.0,7.5,3,39,5,18600,1,360,10,11.0,77.0,1.0,True,False,True,False,False,True,False,True
579.0,199905,202904,12260,30.0,1,1,95,39.0,56000,95.0,6.75,3,28,5,28000,2,360,12,32.0,171.0,1.0,True,False,True,False,False,True,False,True
579.0,199905,202904,12260,25.0,1,1,90,32.0,81000,90.0,9.0,3,42,4,29800,1,360,14,0.0,24.0,0.0,True,False,True,False,False,True,True,False
579.0,199905,202904,16974,0.0,1,1,65,15.0,65000,65.0,7.125,2,15,5,60000,0,360,14,2.0,61.0,1.0,True,False,True,False,False,True,False,True
579.0,199905,202904,16974,0.0,1,1,80,54.0,136000,80.0,6.875,2,15,5,60500,1,360,15,33.0,60.0,1.0,True,False,True,False,False,True,False,True
579.0,199905,202904,18140,0.0,1,1,80,13.0,147000,80.0,6.75,2,36,5,43200,1,360,13,0.0,35.0,0.0,True,False,True,False,False,True,False,True
579.0,199905,202904,20500,0.0,1,1,80,29.553571428571427,239000,80.0,6.75,3,28,0,27700,2,360,14,5.0,18.0,1.0,True,False,True,False,False,True,False,True
579.0,199905,202904,27100,0.0,1,1,58,24.0,20000,58.0,9.25,2,23,5,49200,0,360,14,0.0,29.0,0.0,True,False,True,False,False,True,True,False
579.0,199905,202904,29820,12.0,1,1,85,45.0,103000,85.0,7.0,2,34,5,89100,1,360,19,15.0,27.0,1.0,True,False,True,False,False,True,False,True
579.0,199905,202904,35004,0.0,1,1,72,23.0,111000,72.0,6.875,2,35,5,11700,1,360,12,0.0,163.0,0.0,True,False,True,False,False,True,False,True
579.0,199905,202904,40140,20.0,1,1,80,34.0,117000,80.0,8.5,3,4,5,91700,0,360,14,0.0,5.0,0.0,True,False,True,False,False,True,False,True
579.0,199905,202904,40140,25.0,1,1,89,15.0,164000,89.0,7.0,2,4,5,92500,1,360,14,0.0,50.0,0.0,True,False,True,False,False,True,False,True
